open_time,open,high,low,close,volume,quote_av,trades,tb_base_av,tb_quote_av,symbol
2024-01-14 09:15:00,42830.1,42855.3,42818.9,42837.6,75.574,3236832.1493,1362,45.533,1950117.217,BTCUSDT
2024-01-14 09:16:00,42837.5,42845.8,42821.0,42824.1,38.668,1656146.2344,1218,14.359,615000.3975,BTCUSDT
2024-01-14 09:17:00,42824.1,42847.7,42824.1,42834.3,43.019,1842742.9892,995,25.905,1109655.2824,BTCUSDT
2024-01-14 09:18:00,42834.3,42840.4,42812.5,42820.8,35.281,1510839.9017,1008,12.084,517474.7554,BTCUSDT
2024-01-14 09:19:00,42820.7,42827.9,42808.3,42810.3,62.718,2685454.354,1070,18.807,805326.8136,BTCUSDT
2024-01-14 09:20:00,42810.3,42823.2,42801.8,42821.6,54.42,2329902.1635,1065,36.367,1556963.8305,BTCUSDT
2024-01-14 09:21:00,42821.5,42831.0,42818.5,42821.7,23.038,986603.558,632,8.54,365708.8329,BTCUSDT
2024-01-14 09:22:00,42821.8,42825.5,42803.1,42806.8,69.903,2992892.3702,1370,18.666,799158.4095,BTCUSDT
2024-01-14 09:23:00,42806.9,42823.3,42805.5,42818.1,64.889,2777808.7919,875,37.534,1606751.769,BTCUSDT
2024-01-14 09:24:00,42817.4,42817.4,42769.3,42772.2,146.843,6282884.0624,2524,31.573,1350862.4731,BTCUSDT
2024-01-14 09:25:00,42772.1,42772.2,42732.6,42745.0,422.404,18056632.5848,4587,143.108,6117342.9934,BTCUSDT
2024-01-14 09:26:00,42745.0,42772.9,42743.2,42749.9,89.299,3818408.8959,1858,53.161,2273112.5481,BTCUSDT
2024-01-14 09:27:00,42749.9,42754.1,42724.5,42732.0,85.3,3645835.2903,1820,34.326,1467193.8749,BTCUSDT
2024-01-14 09:28:00,42731.9,42749.3,42724.5,42735.0,153.597,6564227.1561,2084,72.343,3091941.4816,BTCUSDT
2024-01-14 09:29:00,42734.9,42747.2,42727.3,42742.1,72.053,3079405.8409,1592,32.262,1378814.1528,BTCUSDT
2024-01-14 09:30:00,42742.2,42744.2,42707.7,42714.3,118.054,5043836.9779,2507,33.894,1448208.9623,BTCUSDT
2024-01-14 09:31:00,42714.2,42730.8,42697.6,42730.6,276.245,11798671.2743,3755,91.817,3922059.9097,BTCUSDT
2024-01-14 09:32:00,42730.5,42777.0,42730.5,42777.0,87.823,3755051.5086,2302,61.921,2647561.5665,BTCUSDT
2024-01-14 09:33:00,42777.0,42777.0,42749.5,42761.5,73.97,3163079.9176,1486,36.134,1545035.554,BTCUSDT
2024-01-14 09:34:00,42761.5,42761.5,42685.9,42699.7,415.768,17760819.1563,3874,93.924,4012483.766,BTCUSDT
2024-01-14 09:35:00,42699.8,42730.1,42699.8,42730.1,99.409,4245851.9447,1930,61.744,2637158.9605,BTCUSDT
2024-01-14 09:36:00,42730.6,42763.0,42730.6,42760.0,83.897,3586285.8708,1391,40.264,1721084.3814,BTCUSDT
2024-01-14 09:37:00,42759.9,42766.6,42751.6,42763.5,39.254,1678505.8628,738,19.616,838788.4205,BTCUSDT
2024-01-14 09:38:00,42763.5,42783.2,42756.3,42778.1,59.125,2528839.7343,992,29.765,1273094.6066,BTCUSDT
2024-01-14 09:39:00,42778.0,42782.5,42764.1,42764.1,68.421,2926747.2853,1030,22.839,976958.972,BTCUSDT
2024-01-14 09:40:00,42764.1,42764.2,42736.3,42744.7,70.542,3015402.4095,1176,31.778,1358258.8756,BTCUSDT
2024-01-14 09:41:00,42744.7,42761.6,42744.7,42757.3,36.627,1565924.9815,612,19.492,833331.3783,BTCUSDT
2024-01-14 09:42:00,42757.2,42761.1,42747.3,42761.0,37.647,1609583.0243,740,13.015,556449.4647,BTCUSDT
2024-01-14 09:43:00,42761.1,42761.1,42744.8,42744.9,30.517,1304762.0972,568,5.641,241164.6224,BTCUSDT
2024-01-14 09:44:00,42744.9,42770.8,42744.8,42757.1,55.339,2366186.0387,887,43.603,1864336.0786,BTCUSDT
2024-01-14 09:45:00,42757.2,42757.2,42707.8,42742.7,347.398,14845643.5628,3184,79.221,3385324.5685,BTCUSDT
2024-01-14 09:46:00,42742.7,42750.9,42726.0,42735.5,46.329,1980160.1799,1060,17.463,746363.5421,BTCUSDT
2024-01-14 09:47:00,42735.4,42735.5,42703.9,42703.9,87.209,3725575.046,1446,25.066,1070984.0649,BTCUSDT
2024-01-14 09:48:00,42703.9,42722.8,42680.9,42703.9,408.88,17458880.58696,3592,141.335,6034826.6645,BTCUSDT
2024-01-14 09:49:00,42704.0,42733.0,42704.0,42728.4,105.223,4495010.0562,1623,68.39,2921614.6787,BTCUSDT
2024-01-14 09:50:00,42728.4,42728.4,42699.0,42699.0,108.389,4629434.0126,1296,55.972,2390696.3438,BTCUSDT
2024-01-14 09:51:00,42699.0,42727.0,42690.0,42716.0,83.729,3575720.4914,1606,36.577,1562040.163,BTCUSDT
2024-01-14 09:52:00,42716.0,42718.0,42695.7,42700.8,65.363,2791457.8931,1146,37.968,1621503.5812,BTCUSDT
2024-01-14 09:53:00,42700.8,42703.7,42681.1,42685.8,109.191,4661231.7992,2065,46.215,1972926.6097,BTCUSDT
2024-01-14 09:54:00,42685.8,42697.2,42666.6,42693.8,313.163,13365432.9377,3744,132.091,5637758.6025,BTCUSDT
2024-01-14 09:55:00,42693.7,42714.5,42685.0,42705.8,111.965,4780568.8797,2372,63.555,2713536.0853,BTCUSDT
2024-01-14 09:56:00,42705.7,42744.1,42705.7,42738.2,122.955,5252986.0198,1811,93.034,3974434.9214,BTCUSDT
2024-01-14 09:57:00,42738.2,42738.3,42722.2,42728.3,73.701,3149224.8306,1263,30.944,1322179.4097,BTCUSDT
2024-01-14 09:58:00,42728.3,42728.4,42711.1,42714.9,45.658,1950494.3246,645,13.508,576999.9534,BTCUSDT
2024-01-14 09:59:00,42714.8,42727.5,42690.0,42691.2,134.305,5736002.4964,2127,49.298,2105537.7259,BTCUSDT
2024-01-14 10:00:00,42691.2,42726.2,42680.0,42726.1,130.758,5583447.3339,2157,69.461,2966354.7426,BTCUSDT
2024-01-14 10:01:00,42726.2,42747.1,42722.3,42740.4,102.358,4373897.237,1337,43.729,1868620.4864,BTCUSDT
2024-01-14 10:02:00,42740.3,42758.3,42740.3,42750.6,55.441,2370262.2137,1011,34.601,1479260.2938,BTCUSDT
2024-01-14 10:03:00,42750.5,42750.6,42716.0,42725.1,89.895,3841592.9114,1257,35.483,1516206.9905,BTCUSDT
2024-01-14 10:04:00,42725.1,42750.0,42715.2,42725.4,85.288,3644564.9591,1597,32.292,1379734.1498,BTCUSDT
2024-01-14 10:05:00,42725.6,42732.4,42720.9,42727.3,30.322,1295510.786,732,19.001,811793.8196,BTCUSDT
2024-01-14 10:06:00,42727.3,42758.6,42727.3,42758.6,80.862,3456288.6937,1699,57.988,2478558.5623,BTCUSDT
2024-01-14 10:07:00,42758.5,42768.0,42747.7,42768.0,74.663,3192418.4521,981,40.734,1741714.8497,BTCUSDT
2024-01-14 10:08:00,42767.9,42780.4,42766.8,42774.1,127.408,5449760.8562,1473,89.934,3846775.0128,BTCUSDT
2024-01-14 10:09:00,42774.0,42774.1,42759.5,42765.2,66.952,2863318.4346,1132,23.4,1000689.3015,BTCUSDT
2024-01-14 10:10:00,42765.1,42789.7,42761.0,42784.4,70.136,3000409.7023,1260,44.104,1886737.2763,BTCUSDT
2024-01-14 10:11:00,42784.4,42804.0,42784.4,42802.9,62.679,2682388.36989,1119,44.891,1921085.28159,BTCUSDT
2024-01-14 10:12:00,42802.8,42810.7,42787.3,42787.3,95.863,4103173.6381,1523,37.651,1611598.215,BTCUSDT
2024-01-14 10:13:00,42787.4,42800.1,42777.7,42777.8,74.493,3187779.0791,1297,17.821,762619.0575,BTCUSDT
2024-01-14 10:14:00,42777.8,42781.3,42750.0,42750.0,65.874,2816909.8027,1432,32.421,1386308.0899,BTCUSDT
2024-01-14 10:15:00,42750.1,42756.6,42727.2,42741.6,72.029,3078551.7318,1339,21.55,921092.2539,BTCUSDT
2024-01-14 10:16:00,42741.7,42767.5,42741.6,42748.0,84.819,3626460.325,1696,35.82,1531469.4466,BTCUSDT
2024-01-14 10:17:00,42748.0,42763.0,42733.1,42734.1,38.231,1634215.8834,842,17.158,733368.7712,BTCUSDT
2024-01-14 10:18:00,42734.1,42747.9,42724.4,42747.9,67.157,2869712.7406,999,35.405,1512929.2205,BTCUSDT
2024-01-14 10:19:00,42748.5,42761.6,42748.5,42755.0,37.967,1623428.3494,690,23.135,989223.61,BTCUSDT
2024-01-14 10:20:00,42755.0,42777.0,42755.0,42777.0,33.996,1453983.4884,868,18.068,772727.8757,BTCUSDT
2024-01-14 10:21:00,42777.0,42785.0,42757.1,42770.0,63.876,2732136.9696,1149,30.159,1290048.7501,BTCUSDT
2024-01-14 10:22:00,42770.0,42789.6,42765.6,42789.5,76.399,3268384.1338,1269,29.516,1262648.1594,BTCUSDT
2024-01-14 10:23:00,42789.5,42807.3,42785.7,42798.2,74.575,3191460.1241,1501,56.152,2403045.7636,BTCUSDT
2024-01-14 10:24:00,42798.2,42804.5,42791.7,42800.0,39.364,1684799.107,1053,19.298,825981.3816,BTCUSDT
2024-01-14 10:25:00,42800.1,42805.0,42782.1,42784.3,62.734,2684634.1678,1442,31.644,1354130.8995,BTCUSDT
2024-01-14 10:26:00,42784.3,42784.3,42767.4,42768.3,34.094,1458328.281,960,15.067,644469.139,BTCUSDT
2024-01-14 10:27:00,42768.4,42786.1,42766.6,42786.1,35.642,1524439.7245,1044,20.481,875983.2359,BTCUSDT
2024-01-14 10:28:00,42786.1,42809.2,42774.2,42805.4,50.728,2170662.7243,1152,25.435,1088467.5084,BTCUSDT
2024-01-14 10:29:00,42805.4,42813.3,42791.7,42791.8,111.92,4790530.9427,1655,79.589,3406675.2312,BTCUSDT
2024-01-14 10:30:00,42791.8,42810.0,42781.6,42792.8,55.656,2381779.5266,1498,21.99,941095.8239,BTCUSDT
2024-01-14 10:31:00,42792.7,42808.0,42781.9,42798.7,37.041,1585085.5064,888,18.865,807220.8837,BTCUSDT
2024-01-14 10:32:00,42798.8,42802.8,42790.1,42792.5,33.087,1415950.14,932,14.519,621330.0792,BTCUSDT
2024-01-14 10:33:00,42792.4,42792.5,42772.9,42772.9,98.314,4206271.6428,957,25.163,1076584.6876,BTCUSDT
2024-01-14 10:34:00,42772.9,42811.1,42772.9,42802.4,37.028,1584660.8491,986,26.824,1147977.6242,BTCUSDT
2024-01-14 10:35:00,42802.3,42802.4,42790.9,42801.6,26.79,1146576.3786,877,14.731,630461.0211,BTCUSDT
2024-01-14 10:36:00,42801.7,42810.0,42795.5,42809.9,25.313,1083453.7183,951,16.066,687642.7246,BTCUSDT
2024-01-14 10:37:00,42809.9,42832.5,42809.9,42826.8,64.352,2755638.7431,1623,50.035,2142573.7197,BTCUSDT
2024-01-14 10:38:00,42826.9,42828.8,42810.0,42825.0,41.544,1778986.5004,912,22.693,971769.3476,BTCUSDT
2024-01-14 10:39:00,42824.2,42827.2,42821.0,42827.1,29.513,1263867.591,638,14.93,639352.1196,BTCUSDT
2024-01-14 10:40:00,42827.1,42839.0,42824.3,42830.0,67.577,2894496.9873,1487,43.113,1846640.6088,BTCUSDT
2024-01-14 10:41:00,42830.0,42838.0,42812.5,42820.7,45.722,1957961.9272,1203,19.193,821987.0286,BTCUSDT
2024-01-14 10:42:00,42820.7,42826.7,42817.0,42818.9,31.601,1353281.2677,740,9.502,406890.3692,BTCUSDT
2024-01-14 10:43:00,42818.9,42819.0,42805.5,42809.0,88.822,3802685.5323,1932,23.628,1011542.8038,BTCUSDT
2024-01-14 10:44:00,42808.9,42810.5,42806.3,42808.2,23.381,1000931.0126,481,10.887,466066.0023,BTCUSDT
2024-01-14 10:45:00,42808.2,42816.4,42792.9,42804.0,53.079,2272017.2803,992,18.609,796498.9923,BTCUSDT
2024-01-14 10:46:00,42804.1,42804.1,42784.7,42790.0,32.414,1387091.9391,721,7.262,310740.0874,BTCUSDT
2024-01-14 10:47:00,42790.1,42826.4,42783.9,42819.6,35.086,1501693.6317,1222,19.708,843486.6311,BTCUSDT
2024-01-14 10:48:00,42819.6,42839.9,42819.6,42834.8,49.293,2111316.8365,1001,25.048,1072826.4702,BTCUSDT
2024-01-14 10:49:00,42835.6,42843.1,42833.2,42833.3,44.395,1901871.0974,1265,20.994,899381.1681,BTCUSDT
2024-01-14 10:50:00,42833.2,42833.3,42808.8,42808.8,35.104,1503196.5228,706,5.266,225474.4963,BTCUSDT
2024-01-14 10:51:00,42808.8,42808.9,42780.0,42784.2,44.704,1912929.6983,1015,23.65,1011944.6513,BTCUSDT
2024-01-14 10:52:00,42784.3,42784.3,42777.5,42777.5,26.66,1140539.6607,796,7.423,317559.4956,BTCUSDT
2024-01-14 10:53:00,42777.5,42777.6,42762.3,42769.8,37.85,1618823.7924,1163,19.404,829880.0835,BTCUSDT
2024-01-14 10:54:00,42769.8,42789.7,42769.7,42789.5,22.546,964522.1867,819,18.029,771296.7978,BTCUSDT
2024-01-14 10:55:00,42789.5,42801.0,42789.2,42790.0,45.018,1926379.3567,933,27.28,1167328.1048,BTCUSDT
2024-01-14 10:56:00,42790.0,42790.1,42774.0,42783.6,58.654,2509441.4278,1012,22.072,944187.4219,BTCUSDT
2024-01-14 10:57:00,42783.6,42790.0,42779.5,42780.5,23.506,1005672.197,744,11.493,491709.8392,BTCUSDT
2024-01-14 10:58:00,42780.5,42803.4,42780.4,42799.5,39.374,1684934.3853,977,29.725,1271965.7104,BTCUSDT
2024-01-14 10:59:00,42799.6,42799.6,42771.8,42771.9,78.714,3367612.8145,840,5.134,219683.6602,BTCUSDT
2024-01-14 11:00:00,42771.8,42791.0,42761.6,42788.0,66.407,2840601.4288,1146,37.86,1619425.0171,BTCUSDT
2024-01-14 11:01:00,42788.1,42788.3,42782.1,42782.1,26.801,1146689.0387,658,19.519,835127.2471,BTCUSDT
2024-01-14 11:02:00,42782.1,42782.2,42771.8,42775.1,38.997,1668140.1842,957,14.597,624373.4602,BTCUSDT
2024-01-14 11:03:00,42775.2,42779.5,42775.2,42779.4,19.536,835713.653,426,11.292,483045.8823,BTCUSDT
2024-01-14 11:04:00,42779.3,42779.4,42770.0,42771.9,59.482,2544256.7004,771,14.317,612360.1105,BTCUSDT
2024-01-14 11:05:00,42771.9,42771.9,42738.0,42742.2,92.483,3954311.7668,1380,23.539,1006226.9159,BTCUSDT
2024-01-14 11:06:00,42742.2,42747.5,42737.9,42738.4,52.819,2257467.8244,1177,17.945,766966.2945,BTCUSDT
2024-01-14 11:07:00,42738.4,42742.2,42726.0,42734.4,67.783,2896486.9964,1475,27.753,1185932.0943,BTCUSDT
2024-01-14 11:08:00,42734.3,42736.3,42724.0,42724.0,38.317,1637290.7836,1041,12.466,532665.1701,BTCUSDT
2024-01-14 11:09:00,42724.0,42735.5,42724.0,42735.4,33.666,1438558.0947,750,17.711,756798.9896,BTCUSDT
2024-01-14 11:10:00,42735.4,42736.3,42728.8,42735.9,33.961,1451253.788,1191,23.549,1006305.6494,BTCUSDT
2024-01-14 11:11:00,42735.9,42751.0,42735.9,42750.9,17.967,767895.8934,630,14.212,607415.7675,BTCUSDT
2024-01-14 11:12:00,42751.0,42759.0,42742.7,42748.7,33.026,1411928.4254,823,8.16,348846.0007,BTCUSDT
2024-01-14 11:13:00,42748.7,42758.7,42745.3,42747.7,12.498,534332.8359,541,3.631,155240.9114,BTCUSDT
2024-01-14 11:14:00,42747.8,42749.6,42738.0,42742.5,28.432,1215277.9184,613,3.967,169574.0339,BTCUSDT
2024-01-14 11:15:00,42742.5,42742.6,42734.9,42739.1,22.925,979770.9377,651,6.414,274110.7323,BTCUSDT
2024-01-14 11:16:00,42739.1,42739.2,42725.4,42725.5,38.707,1653961.964,858,10.442,446183.5658,BTCUSDT
2024-01-14 11:17:00,42725.4,42733.3,42725.4,42730.4,27.696,1183464.101,715,8.829,377265.2336,BTCUSDT
2024-01-14 11:18:00,42730.4,42749.0,42730.3,42741.4,41.604,1778190.7559,864,26.576,1135858.1431,BTCUSDT
2024-01-14 11:19:00,42741.4,42741.5,42705.0,42708.6,63.693,2720785.5303,1533,18.423,786911.6467,BTCUSDT
2024-01-14 11:20:00,42708.6,42709.2,42680.1,42680.6,318.219,13586665.93248,3798,49.295,2104814.7319,BTCUSDT
2024-01-14 11:21:00,42680.6,42708.4,42680.5,42700.2,156.524,6682789.8615,1733,51.611,2203405.1569,BTCUSDT
2024-01-14 11:22:00,42700.1,42700.2,42683.7,42695.2,63.26,2700606.4311,1272,31.176,1330885.3711,BTCUSDT
2024-01-14 11:23:00,42695.2,42702.4,42675.0,42676.0,72.119,3078446.8912,1411,14.879,635175.3969,BTCUSDT
2024-01-14 11:24:00,42676.0,42680.2,42662.0,42680.2,136.147,5809567.8713,2303,52.741,2250574.4012,BTCUSDT
2024-01-14 11:25:00,42680.2,42696.0,42672.4,42673.0,96.094,4101404.5781,1847,49.936,2131383.2293,BTCUSDT
2024-01-14 11:26:00,42672.9,42682.4,42662.0,42662.1,94.772,4044321.0841,2141,50.974,2175331.6763,BTCUSDT
2024-01-14 11:27:00,42662.0,42680.4,42662.0,42680.3,91.451,3902070.2136,1633,61.401,2619928.6216,BTCUSDT
2024-01-14 11:28:00,42680.3,42695.0,42676.3,42681.7,64.936,2771858.9372,1394,46.869,2000672.4185,BTCUSDT
2024-01-14 11:29:00,42681.8,42689.1,42679.7,42681.2,39.17,1671932.8108,1256,28.206,1203950.8932,BTCUSDT
2024-01-14 11:30:00,42681.2,42699.1,42680.0,42699.0,58.888,2513810.6271,1120,36.322,1550555.3085,BTCUSDT
2024-01-14 11:31:00,42699.1,42711.3,42699.0,42709.9,60.367,2577992.0945,1088,45.361,1937139.3864,BTCUSDT
2024-01-14 11:32:00,42710.0,42724.8,42701.1,42722.9,97.305,4156187.5689,1221,87.187,3724047.1674,BTCUSDT
2024-01-14 11:33:00,42722.9,42723.0,42703.8,42703.8,46.809,1999410.3703,998,10.234,437103.4534,BTCUSDT
2024-01-14 11:34:00,42703.8,42710.9,42702.1,42702.2,36.943,1577711.9011,834,20.109,858792.5736,BTCUSDT
2024-01-14 11:35:00,42702.1,42704.4,42690.8,42690.9,42.582,1818087.0123,1047,22.973,980840.449,BTCUSDT
2024-01-14 11:36:00,42690.9,42717.0,42682.2,42717.0,59.02,2519982.9489,1118,40.595,1733389.4219,BTCUSDT
2024-01-14 11:37:00,42717.0,42751.9,42716.9,42747.0,98.217,4197636.1332,1629,78.378,3349707.4431,BTCUSDT
2024-01-14 11:38:00,42747.0,42750.0,42730.9,42736.9,36.662,1566974.8375,703,14.376,614423.5075,BTCUSDT
2024-01-14 11:39:00,42736.8,42749.3,42736.8,42742.2,31.466,1344984.4384,702,21.736,929060.4196,BTCUSDT
2024-01-14 11:40:00,42742.1,42746.2,42733.4,42738.8,17.156,733193.8712,645,8.236,351977.5878,BTCUSDT
2024-01-14 11:41:00,42738.7,42766.5,42738.7,42754.8,42.828,1831085.1609,1119,31.565,1349484.8363,BTCUSDT
2024-01-14 11:42:00,42754.7,42782.7,42754.7,42778.9,86.598,3703948.2839,1412,70.044,2995846.4547,BTCUSDT
2024-01-14 11:43:00,42779.0,42780.0,42771.0,42773.9,39.779,1701621.2611,858,16.888,722404.4456,BTCUSDT
2024-01-14 11:44:00,42773.9,42786.2,42773.9,42786.2,24.503,1048243.5346,633,21.329,912457.9755,BTCUSDT
2024-01-14 11:45:00,42786.1,42786.2,42770.0,42770.1,48.202,2062191.1199,973,22.735,972690.2948,BTCUSDT
2024-01-14 11:46:00,42770.0,42775.9,42759.7,42759.7,27.124,1160035.7412,588,9.83,420422.6027,BTCUSDT
2024-01-14 11:47:00,42759.7,42797.9,42754.0,42782.5,56.44,2414337.8906,1020,38.71,1655790.7552,BTCUSDT
2024-01-14 11:48:00,42782.4,42798.7,42770.7,42795.6,47.14,2016751.3234,890,36.777,1573432.9564,BTCUSDT
2024-01-14 11:49:00,42795.7,42835.0,42795.6,42830.4,163.174,6986806.16419,2664,121.334,5195132.60499,BTCUSDT
2024-01-14 11:50:00,42830.5,42830.5,42813.4,42827.0,55.297,2367974.7139,1302,18.907,809615.3426,BTCUSDT
2024-01-14 11:51:00,42827.0,42827.0,42802.5,42806.7,65.318,2796457.3073,976,16.198,693386.7283,BTCUSDT
2024-01-14 11:52:00,42806.7,42821.2,42800.7,42821.2,37.129,1589379.063,972,16.603,710733.2238,BTCUSDT
2024-01-14 11:53:00,42821.2,42821.8,42813.5,42818.2,44.233,1894002.8523,846,20.692,885979.4386,BTCUSDT
2024-01-14 11:54:00,42818.1,42823.6,42815.3,42815.3,33.842,1449095.613,730,15.002,642374.3891,BTCUSDT
2024-01-14 11:55:00,42815.3,42815.3,42800.0,42800.0,29.207,1250148.6036,893,5.277,225864.9074,BTCUSDT
2024-01-14 11:56:00,42800.0,42815.3,42789.2,42812.1,103.488,4429510.6644,1497,81.281,3479065.6677,BTCUSDT
2024-01-14 11:57:00,42812.0,42812.1,42798.9,42798.9,33.19,1420683.7335,636,11.001,470843.8232,BTCUSDT
2024-01-14 11:58:00,42798.9,42799.0,42798.9,42798.9,13.371,572265.0146,481,9.227,394906.373,BTCUSDT
2024-01-14 11:59:00,42799.0,42799.0,42780.7,42782.9,55.537,2376365.0646,812,13.837,592012.1304,BTCUSDT
2024-01-14 12:00:00,42782.9,42785.6,42765.0,42765.0,60.47,2586602.0336,975,10.944,468118.358,BTCUSDT
2024-01-14 12:01:00,42765.1,42765.1,42755.1,42756.6,30.566,1306975.327,639,14.74,630252.6891,BTCUSDT
2024-01-14 12:02:00,42757.9,42758.0,42750.1,42753.9,34.947,1494085.3327,514,13.789,589503.2443,BTCUSDT
2024-01-14 12:03:00,42753.9,42762.6,42753.8,42762.6,28.959,1238255.056,577,24.227,1035921.6075,BTCUSDT
2024-01-14 12:04:00,42762.5,42790.3,42762.5,42788.0,52.403,2241952.1227,820,34.11,1459236.2018,BTCUSDT
2024-01-14 12:05:00,42788.0,42788.1,42763.3,42763.4,29.094,1244573.1224,486,10.649,455525.4922,BTCUSDT
2024-01-14 12:06:00,42763.3,42763.4,42723.2,42731.1,58.233,2488592.8377,1170,14.603,623958.807,BTCUSDT
2024-01-14 12:07:00,42731.2,42751.0,42727.3,42730.0,45.496,1944388.2591,1075,18.617,795606.7408,BTCUSDT
2024-01-14 12:08:00,42729.9,42762.0,42723.8,42761.9,31.771,1357878.5362,891,14.219,607767.379,BTCUSDT
2024-01-14 12:09:00,42762.0,42762.0,42728.0,42748.8,61.541,2630179.1731,1075,16.944,724149.4712,BTCUSDT
2024-01-14 12:10:00,42748.9,42785.0,42748.9,42784.9,31.276,1337818.9964,865,25.453,1088710.892,BTCUSDT
2024-01-14 12:11:00,42784.9,42784.9,42765.7,42782.9,43.69,1868876.343,1093,16.378,700532.3126,BTCUSDT
2024-01-14 12:12:00,42782.9,42800.0,42782.9,42800.0,154.951,6631611.3479,1668,143.108,6124791.6318,BTCUSDT
2024-01-14 12:13:00,42800.0,42812.5,42784.2,42784.2,95.726,4097192.1756,1313,26.658,1141043.2704,BTCUSDT
2024-01-14 12:14:00,42784.2,42793.9,42784.2,42793.9,18.711,800665.8868,571,13.629,583195.282,BTCUSDT
2024-01-14 12:15:00,42793.8,42793.9,42755.6,42763.7,74.369,3181145.1079,1185,29.378,1256470.1814,BTCUSDT
2024-01-14 12:16:00,42763.7,42763.8,42731.8,42731.8,43.416,1855937.1593,911,12.242,523312.7094,BTCUSDT
2024-01-14 12:17:00,42731.9,42740.1,42722.0,42722.0,39.029,1667755.421,814,19.581,836758.1465,BTCUSDT
2024-01-14 12:18:00,42722.0,42743.4,42721.5,42739.1,55.058,2352579.7833,1218,15.294,653462.2084,BTCUSDT
2024-01-14 12:19:00,42739.1,42741.5,42729.2,42729.2,28.167,1203716.1526,528,11.098,474262.9089,BTCUSDT
2024-01-14 12:20:00,42729.2,42759.3,42721.9,42759.2,110.456,4721425.945,1181,85.299,3646103.3962,BTCUSDT
2024-01-14 12:21:00,42759.2,42759.3,42721.9,42726.7,57.772,2469080.4154,1045,19.1,816108.5035,BTCUSDT
2024-01-14 12:22:00,42726.7,42726.7,42708.7,42709.9,75.877,3241120.3967,1435,24.748,1057069.9239,BTCUSDT
2024-01-14 12:23:00,42709.8,42726.7,42707.0,42721.1,71.657,3060702.2805,1239,18.037,770452.2475,BTCUSDT
2024-01-14 12:24:00,42721.2,42740.0,42721.2,42727.9,55.25,2360894.4825,1036,42.506,1816318.5855,BTCUSDT
2024-01-14 12:25:00,42727.9,42743.2,42724.6,42732.5,32.932,1407335.5291,903,23.579,1007634.6267,BTCUSDT
2024-01-14 12:26:00,42732.5,42743.7,42726.0,42743.7,31.459,1344401.8974,831,15.858,677700.1905,BTCUSDT
2024-01-14 12:27:00,42743.8,42753.6,42712.5,42717.2,45.601,1948773.495,1004,18.934,809157.5535,BTCUSDT
2024-01-14 12:28:00,42717.2,42736.1,42714.3,42736.1,41.154,1758248.8577,828,22.467,959858.3445,BTCUSDT
2024-01-14 12:29:00,42736.2,42742.0,42730.0,42735.8,21.832,932994.9961,577,12.952,553500.5722,BTCUSDT
2024-01-14 12:30:00,42735.8,42735.8,42729.0,42732.2,26.589,1136139.7276,555,10.919,466560.5748,BTCUSDT
2024-01-14 12:31:00,42732.2,42732.3,42690.0,42690.4,119.017,5083241.3474,1150,7.074,302181.6499,BTCUSDT
2024-01-14 12:32:00,42690.1,42699.1,42673.4,42680.1,234.813,10022740.55058,3474,82.292,3512438.2484,BTCUSDT
2024-01-14 12:33:00,42680.0,42688.8,42671.1,42673.2,83.203,3550926.0117,1658,39.456,1683850.5334,BTCUSDT
2024-01-14 12:34:00,42673.1,42700.0,42660.4,42696.1,175.88,7507266.3547,2248,114.255,4877338.4445,BTCUSDT
2024-01-14 12:35:00,42696.1,42729.2,42696.0,42721.0,130.897,5591776.0253,1606,38.125,1628448.1944,BTCUSDT
2024-01-14 12:36:00,42721.1,42729.2,42714.1,42723.3,35.284,1507447.5319,565,18.239,779220.3097,BTCUSDT
2024-01-14 12:37:00,42723.2,42723.2,42687.0,42687.0,47.494,2028268.5761,729,9.59,409553.7802,BTCUSDT
2024-01-14 12:38:00,42687.0,42687.1,42651.0,42663.6,345.547,14742114.3102,3960,100.643,4293448.3516,BTCUSDT
2024-01-14 12:39:00,42663.6,42689.9,42659.2,42675.7,92.57,3950220.1989,1195,47.374,2021693.4351,BTCUSDT
2024-01-14 12:40:00,42675.6,42694.3,42669.9,42682.9,67.472,2879832.9812,1398,40.492,1728238.5489,BTCUSDT
2024-01-14 12:41:00,42682.9,42705.8,42675.6,42696.9,148.746,6350210.5061,1786,117.743,5026642.0018,BTCUSDT
2024-01-14 12:42:00,42696.9,42748.3,42678.1,42730.6,192.485,8222266.199,2301,142.895,6104116.6466,BTCUSDT
2024-01-14 12:43:00,42730.6,42740.4,42726.3,42734.9,65.661,2805897.0966,1239,42.046,1796726.0717,BTCUSDT
2024-01-14 12:44:00,42734.9,42735.0,42712.6,42721.2,72.591,3101522.9942,1436,28.972,1237813.8835,BTCUSDT
2024-01-14 12:45:00,42721.2,42752.9,42714.5,42750.1,69.36,2964147.7871,1610,49.428,2112513.4621,BTCUSDT
2024-01-14 12:46:00,42750.1,42750.2,42729.0,42729.0,40.517,1731701.4889,948,10.646,454947.9661,BTCUSDT
2024-01-14 12:47:00,42729.1,42733.3,42705.1,42705.1,44.971,1921127.0549,1158,21.707,927390.2255,BTCUSDT
2024-01-14 12:48:00,42705.1,42717.6,42703.8,42703.8,38.738,1654505.3306,919,12.563,536537.0897,BTCUSDT
2024-01-14 12:49:00,42703.9,42707.6,42690.9,42691.0,61.164,2611558.9904,1037,25.103,1071811.5912,BTCUSDT
